Country Name,Country Code,Series Name,Series Code,2018 [YR2018]
"Micronesia, Fed. Sts.",FSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.703
"Micronesia, Fed. Sts.",FSM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.053
"Micronesia, Fed. Sts.",FSM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.82
"Micronesia, Fed. Sts.",FSM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.564
"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.211653600126766
"Micronesia, Fed. Sts.",FSM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,399196702.964323
"Micronesia, Fed. Sts.",FSM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,12.4
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,80.4061660766602
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.17183206349277
Moldova,MDA,Age dependency ratio (% of working-age population),SP.POP.DPND,37.6076753406512
Moldova,MDA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,72.6703527985579
Moldova,MDA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,15.8600908600909
Moldova,MDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.629
Moldova,MDA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.262
Moldova,MDA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.1
Moldova,MDA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.61
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.30147774180656
Moldova,MDA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,34285944983.7942
Moldova,MDA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,95.599998
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.99
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Monaco,MCO,Age dependency ratio (% of working-age population),SP.POP.DPND,..
Monaco,MCO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..
Monaco,MCO,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..
Monaco,MCO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Monaco,MCO,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..
Monaco,MCO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,5.9
Monaco,MCO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.6
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.95627041970343
Monaco,MCO,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..
Monaco,MCO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.72509805331754
Mongolia,MNG,Age dependency ratio (% of working-age population),SP.POP.DPND,52.6556681749826
Mongolia,MNG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.50689290572
Mongolia,MNG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.4095683070176
Mongolia,MNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.445
Mongolia,MNG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.895
Mongolia,MNG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.131
Mongolia,MNG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.316
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.7448806201857
Mongolia,MNG,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,39048923663.0495
Mongolia,MNG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,49.799999
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.1
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.0499689020245
Montenegro,MNE,Age dependency ratio (% of working-age population),SP.POP.DPND,49.665900169335
Montenegro,MNE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.8155442180663
Montenegro,MNE,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,18.2095191371898
Montenegro,MNE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.813
Montenegro,MNE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.745
Montenegro,MNE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.732
Montenegro,MNE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.682
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.0778888113381
Montenegro,MNE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,13371176340.5252
Montenegro,MNE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,62.099998
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.85072678357202
Morocco,MAR,Age dependency ratio (% of working-age population),SP.POP.DPND,52.0202410174567
Morocco,MAR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.7807150460324
Morocco,MAR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,27.2063801328554
Morocco,MAR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.453
Morocco,MAR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.415
Morocco,MAR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.937
Morocco,MAR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.06
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.148502655914
Morocco,MAR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,279075124115.407
Morocco,MAR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,98
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.1
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.225115201178573
Mozambique,MOZ,Age dependency ratio (% of working-age population),SP.POP.DPND,90.6998117182594
Mozambique,MOZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.4384353894175
Mozambique,MOZ,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.6708001531326
Mozambique,MOZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.988
Mozambique,MOZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.852
Mozambique,MOZ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.52
Mozambique,MOZ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.544
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.44381383971462
Mozambique,MOZ,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,38955445881.1667
Mozambique,MOZ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,4.5
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.1
Myanmar,MMR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.605492802809427
Myanmar,MMR,Age dependency ratio (% of working-age population),SP.POP.DPND,47.3962950474995
Myanmar,MMR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,67.8443097829163
Myanmar,MMR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,26.3710482845116
Myanmar,MMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.579
Myanmar,MMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.154
Myanmar,MMR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.552
Myanmar,MMR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.199
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.404977325147
Myanmar,MMR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,245722590123.938
Myanmar,MMR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,27.9
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,66.1779861450195
Namibia,NAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.73589837846669
Namibia,NAM,Age dependency ratio (% of working-age population),SP.POP.DPND,68.1981031942045
Namibia,NAM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.4537191301233
Namibia,NAM,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,36.9102491891316
Namibia,NAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.032
Namibia,NAM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.396
Namibia,NAM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,28.639
Namibia,NAM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.057
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.05994347072928
Namibia,NAM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,25290094395.0424
Namibia,NAM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,45.900002
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,53.969539642334
Nauru,NRU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.55553474433414
Nauru,NRU,Age dependency ratio (% of working-age population),SP.POP.DPND,..
Nauru,NRU,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..
Nauru,NRU,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..
Nauru,NRU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Nauru,NRU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..
Nauru,NRU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Nauru,NRU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.09756097560977
Nauru,NRU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,149105108.215904
Nauru,NRU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9192657470703
Nepal,NPL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.428179218238
Nepal,NPL,Age dependency ratio (% of working-age population),SP.POP.DPND,56.5972914678014
Nepal,NPL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.8580639025582
Nepal,NPL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.4142653217498
Nepal,NPL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.74
Nepal,NPL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.917
Nepal,NPL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.887
Nepal,NPL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.361
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.62237610539864
Nepal,NPL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,108570881473.849
Nepal,NPL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,30.200001
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.92
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.7728237338512
Netherlands,NLD,Age dependency ratio (% of working-age population),SP.POP.DPND,54.5698997794335
Netherlands,NLD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.6956486568235
Netherlands,NLD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.1081587098378
Netherlands,NLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.49
Netherlands,NLD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.59
Netherlands,NLD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.8
Netherlands,NLD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.9
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.36091509478513
Netherlands,NLD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,996446719459.491
Netherlands,NLD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
New Caledonia,NCL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
New Caledonia,NCL,Age dependency ratio (% of working-age population),SP.POP.DPND,46.8752713380221
New Caledonia,NCL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,68.0849164086245
New Caledonia,NCL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.7409256659988
New Caledonia,NCL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.683
New Caledonia,NCL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.97
New Caledonia,NCL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.2
New Caledonia,NCL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.8
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
New Caledonia,NCL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..
New Caledonia,NCL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.5726645716851
New Zealand,NZL,Age dependency ratio (% of working-age population),SP.POP.DPND,54.5735066321263
New Zealand,NZL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.694144015841
New Zealand,NZL,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.6534314569849
New Zealand,NZL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.538
New Zealand,NZL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.71
New Zealand,NZL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.84
New Zealand,NZL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.78
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.20574787992723
New Zealand,NZL,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,208645225364.95
New Zealand,NZL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Nicaragua,NIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.805815232908442
Nicaragua,NIC,Age dependency ratio (% of working-age population),SP.POP.DPND,54.9166833391837
Nicaragua,NIC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.5508213516632
Nicaragua,NIC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.2016811999565
Nicaragua,NIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.522
Nicaragua,NIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.404
Nicaragua,NIC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.641
Nicaragua,NIC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.061
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.36368764606334
Nicaragua,NIC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,37934677109.6617
Nicaragua,NIC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,54.299999
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.1943206787109
Niger,NER,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.102037038018956
Niger,NER,Age dependency ratio (% of working-age population),SP.POP.DPND,110.878512084521
Niger,NER,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,47.4206675078562
Niger,NER,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,49.9843246094453
Niger,NER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.425
Niger,NER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.913
Niger,NER,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,46.079
Niger,NER,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.268
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.21080300824623
Niger,NER,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,27587261595.9677
Niger,NER,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2.2
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,17.6
Nigeria,NGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.667110198543523
Nigeria,NGA,Age dependency ratio (% of working-age population),SP.POP.DPND,87.3150861226184
Nigeria,NGA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.3859830164984
Nigeria,NGA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,43.8666399781742
Nigeria,NGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.344
Nigeria,NGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.387
Nigeria,NGA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.905
Nigeria,NGA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.86
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.92275734157302
Nigeria,NGA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1033992766474.73
Nigeria,NGA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,10.7
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,56.5
North Macedonia,MKD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.54972529364705
North Macedonia,MKD,Age dependency ratio (% of working-age population),SP.POP.DPND,43.2402001840678
North Macedonia,MKD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,69.8128189876219
North Macedonia,MKD,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,16.5169996308133
North Macedonia,MKD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.963
North Macedonia,MKD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.496
North Macedonia,MKD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.811
North Macedonia,MKD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.051
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.88059670964267
North Macedonia,MKD,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,34833677893.2904
North Macedonia,MKD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,74.699997
North Macedonia,MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8
Northern Mariana Islands,MNP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Northern Mariana Islands,MNP,Age dependency ratio (% of working-age population),SP.POP.DPND,..
Northern Mariana Islands,MNP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,..
Northern Mariana Islands,MNP,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,..
Northern Mariana Islands,MNP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.618
Northern Mariana Islands,MNP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..
Northern Mariana Islands,MNP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
Northern Mariana Islands,MNP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-19.3450114242194
Northern Mariana Islands,MNP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..
Northern Mariana Islands,MNP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Norway,NOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.0313611886935
Norway,NOR,Age dependency ratio (% of working-age population),SP.POP.DPND,52.9011236052083
Norway,NOR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.4017394653615
Norway,NOR,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,17.5490383783174
Norway,NOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.248
Norway,NOR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.56
Norway,NOR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.4
Norway,NOR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.7
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.11882847945122
Norway,NOR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,370815981929.882
Norway,NOR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Oman,OMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.1921243629744
Oman,OMN,Age dependency ratio (% of working-age population),SP.POP.DPND,32.6951551671412
Oman,OMN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,75.3607070585134
Oman,OMN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.2465059852286
Oman,OMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,84.539
